id,name_en,name_ja,country,country_code,abbreviation,gender,birthday,pro_year,handedness,weight,height,highest_singles_ranking,highest_doubles_ranking,sport_category_id,created_at,updated_at
sr:competitor:310982,,"ナクロ,タサポーン",タイ,THA,NAK,1,2001-08-20,,0,,,400,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:310984,,"サトウ,ナホ",日本,JPN,SAT,1,2001-01-23,,0,,,354,296,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:312438,,"マトゥセヴィッチ,アントン",グレートブリテン及び北アイルランド連合王国,GBR,MAT,0,2001-05-30,,0,,,388,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:312728,,"Stewart, Hamish",グレートブリテン及び北アイルランド連合王国,GBR,STE,0,1999-07-30,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:313891,,"ウェバー, アーサー",フランス,FRA,WEB,0,1992-05-09,,1,,,303,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:315609,,"クラウス,シンジャ",オーストリー,AUT,KRA,1,2002-04-29,,0,,,151,303,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:318195,,"ペリー,ディアン",フランス,FRA,PAR,1,2002-09-01,,0,,,51,74,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:319349,,"ルヴロイ,マーグー",フランス,FRA,ROU,1,2001-03-22,,,,,231,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:319455,,"バプティスト,ハイレイ",米国,USA,BAP,1,2001-11-03,,0,,,96,122,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:319461,,"フ,ビクトリア",米国,USA,VIC,1,2002-04-25,,,,,310,303,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:321667,,"マヨット,ハロルド",フランス,FRA,MAY,0,2002-02-04,,0,,,154,299,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:322811,,"リンダ・ガラジャー,エミリー",ノルウェー,NOR,LIN,1,2000-01-12,,,,,442,465,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:32466,,"モリヤ,ヒロキ",日本,JPN,MOR,0,1990-10-16,2008,0,65,168,143,224,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:325729,,"オリニコワ,オレクサンドラ",ウクライナ,UKR,OLI,1,2001-01-03,,0,,,372,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:325737,,"モロ・カナス,アレハンドロ",スペイン,ESP,MOR,0,2000-12-07,,0,,,230,419,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:325837,,"サケラルディ,サプフォ",ギリシャ,GRC,SAK,1,2003-04-01,,0,,,273,147,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:26:27.000000Z
sr:competitor:329009,,"ライザー,ヴァレンティナ",スイス,CHE,RYS,1,2001-03-22,,0,,,267,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:329535,,"タウソン,クララ",デンマーク,DNK,TAU,1,2002-12-21,,0,,,33,432,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:335165,,"ク,ヨン・ウ",大韓民国,KOR,YEO,1,2003-03-15,,0,,,411,394,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:335171,,"ウチジマ,モユカ",日本,JPN,UCH,1,2001-08-11,,0,,171,104,101,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:33593,,"ムラデノヴィッチ,クリスティーナ",フランス,FRA,MLA,1,1993-05-14,2009,0,60,184,10,1,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:336423,,"イオネル,ニコラス・デイヴィッド",ルーマニア,ROU,ION,0,2002-10-12,,0,,,184,356,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:337601,,"ユンチャオケテ,ブー",中国,CHN,YUN,0,2002-01-19,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:337813,,"レイラ,ジュリア",アルゼンチン,ARG,RIE,1,2002-05-29,,0,,,111,179,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:339377,,"レヘツカ,ジリ",チェコ,CZE,LEH,0,2001-11-08,,0,,,29,147,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:341112,,"ザカロワ,アナスタシア",Neutral,,ZAK,1,2002-01-18,,,,,133,93,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:341192,,"コメサナ,フランシスコ",アルゼンチン,ARG,COM,0,2000-10-06,,0,,,117,257,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:341196,,"バック,ダヨン",大韓民国,KOR,BAC,1,2002-01-24,,,,,451,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:341216,,"チャラバ,アリーナ",Neutral,,CHA,1,2002-05-27,,0,,,304,227,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:341218,,"コルソン, ティボ",ベルギー,BEL,COL,0,2000-07-12,,,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:341220,,"ロイヤー,バレンティン",フランス,FRA,ROY,0,2001-05-29,,0,,,267,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:342788,,"クールミ, フランセスカ",マルタ,MLT,CUR,1,2002-07-07,,0,,,299,402,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:342826,,"トロッター,ジェームズ,ケント",日本,JPN,TRO,0,1999-07-29,,0,,,436,379,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:343066,,"ホソギ,サクラ",日本,JPN,HOS,1,2000-03-25,,,,,204,370,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:343148,,"カルナラトネ,アディスヤ",香港、中国,HKG,KAR,1,2001-12-04,,0,,,278,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:343160,,"ヴォリネッツ,ケイティー",米国,USA,VOL,1,2001-12-31,,0,,,74,447,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:34486,,"トムルジャノヴィク,アジラ",オーストラリア,AUS,TOM,1,1993-05-07,2009,0,67,180,32,47,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:345060,,"キンスレイ,カノン",米国,USA,KIN,0,2001-05-06,,0,,,413,425,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:345576,,"ミチャルスキ,ダニエル",ポーランド,POL,MIC,0,2000-01-11,,0,,,243,499,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:348196,,"アマリエイ, イリンカ・ダリナ",ルーマニア,ROU,AMA,1,2002-07-30,,,,,317,396,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:348760,,"ツェン,シンウェン",中国,CHN,ZHE,1,2002-10-08,,0,,,7,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:350752,,"プルツェラーゼ,サバ",ジョージア,GEO,PUR,0,2001-08-20,,0,,,424,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:35167,,"デルボニス,フェデリコ",アルゼンチン,ARG,DEL,0,1990-10-05,2007,1,90,193,33,110,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:352776,,"ドラパー,ジャック",グレートブリテン及び北アイルランド連合王国,GBR,DRA,0,2001-12-22,,1,75,188,38,477,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:352782,,"ラドゥカヌ,エマ",グレートブリテン及び北アイルランド連合王国,GBR,RAD,1,2002-11-13,,0,,,10,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:353530,,"パッサーロ,フランチェスコ",イタリア,ITA,PAS,0,2001-01-07,,0,,,108,256,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:353550,,ロフハーゲン・ジョージ,グレートブリテン及び北アイルランド連合王国,GBR,LOF,0,2001-04-19,,0,,,333,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:35424,,キーズ、マディソン,米国,USA,KEY,1,1995-02-17,2009,0,66,178,7,56,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:355752,,"スヴルシナ,ダリボール",チェコ,CZE,SVR,0,2002-10-02,,0,,,154,276,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:35838,,"ベグ,イリーナ・カメリア",ルーマニア,ROU,BEG,1,1990-08-26,2009,0,67,181,22,22,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:359602,,"ムセッティ,ロレンソ",イタリア,ITA,MUS,0,2002-03-03,,0,75,183,15,273,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:359608,,"マエストレッリ,フランチェスコ",イタリア,ITA,MAE,0,2002-12-21,,0,,,149,318,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:360038,,"スターンズ,ペイトン",米国,USA,STE,1,2001-10-08,,0,,,43,87,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:36067,,"ツレンコ,レシア",ウクライナ,UKR,TSU,1,1989-05-30,2007,0,67,174,23,115,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:36298,,"ディエス,スティーヴン",カナダ,CAN,DIE,0,1991-03-17,2008,0,76,178,134,267,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:36300,,"トラバグリア,ステファノ",イタリア,ITA,TRA,0,1991-12-28,2008,0,80,185,60,224,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:36595,,"クドラ,デニス",米国,USA,KUD,0,1992-08-17,2010,0,79,180,53,133,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:366114,,"アヴァネシャン,エリーナ",Neutral,,AVA,1,2002-09-17,,0,,,60,223,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:36678,,"サンドグレン,テニーズ",米国,USA,SAN,0,1991-07-22,2011,0,88,188,41,115,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:369524,,"エルジャベク,ヴェロニカ",スロベニア,SVN,ERJ,1,1999-12-30,,0,,,179,125,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:369630,,"ストロンバクス,ロベルト",ドイツ,DEU,STR,0,1999-09-15,,,,,334,383,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:371436,,"シェフチェンコ,アレクサンダー",カザフスタン,KAZ,SHE,0,2000-11-29,,0,,,49,406,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:371448,,"ジャマス・ルイス,パブロ",スペイン,ESP,LLA,0,2002-10-13,,0,,,131,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:371476,,"ディアス・アコスタ,ファクンド",アルゼンチン,ARG,DIA,0,2000-12-15,,1,,,93,173,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:373348,,"プチネッリ・デ・アルメイダ,マテウス",ブラジル,BRA,PDA,0,2001-04-01,,0,,,190,251,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:373352,,"ガウフ,コリ",米国,USA,GAU,1,2004-03-13,2018,0,55,175,3,1,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:28:34.000000Z
sr:competitor:373354,,"コッシアレット,エリサベッタ",イタリア,ITA,COC,1,2001-01-25,,0,,,29,244,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:37508,,"シゲモンド,ラウラ",ドイツ,DEU,SIE,1,1988-03-04,2006,0,62,168,27,4,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:375546,,ギマ・セバスティアン,ルーマニア,ROU,GIM,0,2002-05-17,,,,,436,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:37638,,"セマ,エリカ",日本,JPN,SEM,1,1988-11-24,2003,,52,163,114,120,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:37785,,"ソウサ,ジョアオ",ポルトガル,PRT,SOU,0,1989-03-30,2008,0,74,185,28,26,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:378226,,"クラウリー,フィオナ",米国,USA,CRA,1,2002-02-07,,,,,371,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:380396,,"カリエヴァ,エルヴィナ",米国,USA,KAL,1,2003-07-27,,0,,,168,194,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:380704,,"スニガー,ダリア",ウクライナ,UKR,SNI,1,2002-03-27,,0,,,105,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:38180,,"メナ,ファクンド",アルゼンチン,ARG,MEN,0,1992-09-22,2009,0,85,183,127,209,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:38183,,"バグニス,ファクンド",アルゼンチン,ARG,BAG,0,1990-02-27,2008,1,82,183,55,78,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:382058,,"ジャケット,キリアン",フランス,FRA,JAC,0,2001-05-11,,0,,,201,239,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:38493,,"ジョンソン,スティーヴ",米国,USA,JOH,0,1989-12-24,2012,0,86,188,21,39,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:38517,,"トルンジェリッティ,マルコ",アルゼンチン,ARG,TRU,0,1990-01-31,2008,0,78,180,112,174,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:385206,,"ラディシク,ニカ",スロベニア,SVN,RAD,1,2000-03-19,,0,,,386,175,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:387066,,"フォレジテク,ジョナス",チェコ,CZE,FOR,0,2001-03-10,,0,,,217,302,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:389114,,"ギレン・メサ, アルバロ",エクアドル,ECU,GUI,0,2003-01-02,,0,,,312,468,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:392066,,"ナヴォーン,マリアーノ",アルゼンチン,ARG,NAV,0,2001-02-27,,,,,120,377,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:39234,,ラヨビッチ、ドゥシャン,セルビア,SRB,LAJ,0,1990-06-30,2007,0,83,183,23,82,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:393654,,"ドミトゥルク,クリスティナ",Neutral,,DMI,1,2003-09-25,,0,,,216,474,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:39425,,"サヴィニク,ヴァレリア",Neutral,,SAV,1,1991-02-20,2007,0,60,166,99,98,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:395740,,"バミディパティ,シリヴァリ・ラシミカー",インド,IND,BHA,1,2001-12-12,,0,,,430,323,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:39711,,"ドゥクワース,ジェームウズ",オーストラリア,AUS,DUC,0,1992-01-21,2010,0,82,183,46,185,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:39712,,"サヴィッレ,ルーク",オーストラリア,AUS,SAV,0,1994-02-01,2012,0,83,188,152,23,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:39726,,"カルバー,ジェイソン",オーストラリア,AUS,KUB,0,1993-05-19,2011,0,74,178,63,27,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:399633,,"アトマン, テレンス",フランス,FRA,ATM,0,2002-01-09,,1,,,132,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:399637,,"コボッリ,フラビオ",イタリア,ITA,COB,0,2002-05-06,,0,,,95,316,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:401055,,"ノスコワ,リンダ",チェコ,CZE,NOS,1,2004-11-17,,0,,,28,94,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:403329,,"トス,アマリッサ・キアラ",ハンガリー,HUN,TOT,1,2003-02-10,,0,,,419,264,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:405057,,"ボウザス・マネイロ, ジェシカ",スペイン,ESP,BOU,1,2002-09-24,,,,,104,201,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:405969,,"ポールソン,アンドリュー",チェコ,CZE,PAU,0,2001-11-16,,,,,302,123,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:405977,,"スクールケイト,トリスタン",オーストラリア,AUS,SCH,0,2001-02-26,,0,,,244,144,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:406199,,"ジャケモット,サラ",フランス,FRA,JAC,1,2003-05-03,,0,,,143,325,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:407573,,"アルカラス・ガルフィア,カルロス",スペイン,ESP,ALC,0,2003-05-05,2018,0,74,183,1,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:40987,,"ジャニ,レカ・ルカ",ハンガリー,HUN,JAN,1,1991-07-31,2008,0,58,161,104,124,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:40994,,"サヴィル, ダリア",オーストラリア,AUS,SAV,1,1994-03-05,2010,0,61,166,20,45,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:41278,,"ザネフスカ,マリナ",ベルギー,BEL,ZAN,1,1993-08-24,2010,0,59,175,62,86,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:412817,,"ピガト,リサ",イタリア,ITA,PIG,1,2003-06-21,,,,,338,187,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:41355,,"ボグダン,アナ",ルーマニア,ROU,BOG,1,1992-11-25,2011,0,59,171,39,148,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:41372,,"デイヴィス,ローレン",米国,USA,DAV,1,1993-10-09,2011,0,55,157,26,137,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:41374,,"トモワ,ヴィクトリヤ",ブルガリア,BGR,TOM,1,1995-02-25,2009,0,58,170,64,254,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:41404,,"ワトソン,ヒーサー",グレートブリテン及び北アイルランド連合王国,GBR,WAT,1,1992-05-19,2010,0,64,170,38,39,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:414501,,"フークス,マックス",オランダ,NLD,HOU,0,2000-07-03,,,,,273,344,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:41473,,"ディ・シェパー,ケニー",フランス,FRA,DE,0,1987-05-29,2010,1,104,203,62,152,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:41480,,"ガルシア・ペレス,ジョルジーナ",スペイン,ESP,GAR,1,1992-05-13,2009,0,73,187,124,71,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:41592,,"ハン,ナ・ラエ",大韓民国,KOR,HAN,1,1992-07-06,2009,1,58,165,149,95,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:41737,,"ジャン,ス・ジオン",大韓民国,KOR,JAN,1,1995-03-13,2013,0,53,170,114,82,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:418213,,"ディアロ,ガブリエル",カナダ,CAN,DIA,0,2001-09-24,,0,,,130,381,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:418447,,"シーグ, マディソン",米国,USA,SIE,1,2003-06-17,,0,,,332,418,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:41857,,"ヴェセリー,ジリ",チェコ,CZE,VES,0,1993-07-10,2009,1,94,198,35,94,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:41877,,"ユアン,ユエ",中国,CHN,YUA,1,1998-09-25,,0,,,37,144,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:31:28.000000Z
sr:competitor:42029,,"サフワット,モハメッド",エジプト,EGY,SAF,0,1990-09-19,2009,0,83,180,130,225,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:420829,,"イノウエ,ヒナ",米国,USA,INO,1,2003-06-01,,0,,,352,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:42152,,"ナポリターノ,ステファノ",イタリア,ITA,NAP,0,1995-04-11,2012,0,90,196,152,182,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:42289,,"リネット,マグダ",ポーランド,POL,LIN,1,1992-02-12,2009,0,59,171,19,26,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:42339,,ガルシア、キャロリン,フランス,FRA,GAR,1,1993-10-16,2011,0,61,177,4,2,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:42379,,"ジロン,マルコス",米国,USA,GIR,0,1993-07-24,2014,0,77,180,49,194,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:42459,,"ロジャース,シェルビー",米国,USA,ROG,1,1992-10-13,2009,0,70,175,30,40,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:42492,,"カワ,カタルジナ",ポーランド,POL,KAW,1,1992-11-17,2007,0,,178,112,64,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:42839,,"バーテル,モナ",ドイツ,DEU,BAR,1,1990-07-11,2008,0,69,185,23,63,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:428657,,"シェルバイ, アブドゥラー",ヨルダン,JOR,SHE,0,2003-11-16,,1,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:429603,,"ルーン,ホルガー・ヴィトス・ネドスコフ",デンマーク,DNK,RUN,0,2003-04-29,,0,,,4,174,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:43102,,"バボス,ティメア",ハンガリー,HUN,BAB,1,1993-05-10,2011,0,68,179,25,1,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:432605,,"マカロワ,エカテリーナ(1996)",Neutral,,MAK,1,1996-02-15,,0,,,158,177,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:433758,,"ウェイ,シジャ",中国,CHN,WEI,1,2003-12-05,,0,,,206,257,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:433844,,"ミッデンドルフ, ユリア",ドイツ,DEU,MID,1,2003-01-31,,,,,347,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:434058,,"ボスカルディン ディアス, ペドロ",ブラジル,BRA,BOS,0,2003-01-28,,0,,,293,174,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:43502,,"ル,ジア・ジン",中国,CHN,JIA,1,1989-11-18,2005,0,,,162,139,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:435758,,"ヴァンシェルボイム,エリック",ウクライナ,UKR,VAN,0,2001-07-15,,0,,,379,285,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:43748,,ティエム、ドミニク,オーストリー,AUT,THI,0,1993-09-03,2011,0,79,185,3,67,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:43761,,"コラリーニ,アンドレア",アルゼンチン,ARG,COL,0,1992-01-31,2010,1,80,185,177,193,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:44059,,"ブシャール,ウーグニー",カナダ,CAN,BOU,1,1994-02-25,2008,0,58,178,5,103,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:441534,,"クルミッチ, マルティン",チェコ,CZE,KRU,0,2002-12-26,,0,,,379,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:44236,,"ディ・サッラ,フェデリカ",イタリア,ITA,DI,1,1990-05-16,,0,,,192,186,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:44309,,"ジョルジ,カミラ",イタリア,ITA,GIO,1,1991-12-30,2011,0,54,168,26,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:443702,,"ブルチャガ,ロマン・アンドレス",アルゼンチン,ARG,BUR,0,2002-01-23,,0,,,174,191,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:445291,,"アスタコワ,ダリヤ",Neutral,,AST,1,2002-01-26,,0,,,181,137,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:445419,,"カサウクス,アルトゥール",フランス,FRA,CAZ,0,2002-08-23,,0,,,119,430,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:44547,,"アルボット,ラドゥ",モルドバ,MDA,ALB,0,1989-11-11,2008,0,69,175,39,56,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:44549,,"セッチナート,マルコ",イタリア,ITA,CEC,0,1992-09-30,2010,0,78,185,16,169,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
